Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","26.4","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20212023","2021-2023","million No","24.9","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20212023","2021-2023","million No","24.7","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20212023","2021-2023","million No","25.1","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20222024","2022-2024","million No","25.9","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20222024","2022-2024","million No","25.7","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20222024","2022-2024","million No","26.1","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","10.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","10.4","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","10.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","9.3","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","9.1","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","9.5","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","10","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","9.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","10.2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","10.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","10.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","11","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","18.1","E","Estimated value","Official estimate"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","17.9","E","Estimated value","Official estimate"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","18.3","E","Estimated value","Official estimate"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","25.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","25.5","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","26","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","35","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","34.7","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","35.2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20212023","2021-2023","million No","38.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20212023","2021-2023","million No","38.4","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20212023","2021-2023","million No","38.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20222024","2022-2024","million No","39.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20222024","2022-2024","million No","39.4","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20222024","2022-2024","million No","39.9","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","-9.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-12.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-10.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-9.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","-9.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","-11.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","-10.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","-5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","-9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","-18.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","-25.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","-24.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","-18.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","-18.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","-17.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","-17.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","-17.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20172019","2017-2019","%","-18.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20182020","2018-2020","%","-16.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20192021","2019-2021","%","-11.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20202022","2020-2022","%","-8.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20212023","2021-2023","%","-9.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20002002","2000-2002","%","23.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20012003","2001-2003","%","24.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20022004","2002-2004","%","24.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20032005","2003-2005","%","24.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20042006","2004-2006","%","24.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20052007","2005-2007","%","24.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20062008","2006-2008","%","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20072009","2007-2009","%","25.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20082010","2008-2010","%","25.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20092011","2009-2011","%","25.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20102012","2010-2012","%","25.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20112013","2011-2013","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20122014","2012-2014","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20132015","2013-2015","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20142016","2014-2016","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20152017","2015-2017","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20162018","2016-2018","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20172019","2017-2019","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20182020","2018-2020","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20192021","2019-2021","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20202022","2020-2022","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20212023","2021-2023","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20002002","2000-2002","%","14","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20012003","2001-2003","%","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20022004","2002-2004","%","11","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20032005","2003-2005","%","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20042006","2004-2006","%","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20052007","2005-2007","%","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20062008","2006-2008","%","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20072009","2007-2009","%","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20082010","2008-2010","%","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20092011","2009-2011","%","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20102012","2010-2012","%","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20112013","2011-2013","%","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20122014","2012-2014","%","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20132015","2013-2015","%","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20142016","2014-2016","%","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20152017","2015-2017","%","26","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20162018","2016-2018","%","27","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20172019","2017-2019","%","26","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20182020","2018-2020","%","26","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20192021","2019-2021","%","29","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20202022","2020-2022","%","31","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20212023","2021-2023","%","30","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2000","2000","","-1.1","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","","-1.64","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","","-1.55","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","","-1.58","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2005","2005","","-1.75","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2006","2006","","-2.02","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2007","2007","","-2.43","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","","-2.57","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2009","2009","","-2.64","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2010","2010","","-2.68","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2011","2011","","-2.81","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2012","2012","","-2.68","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2013","2013","","-2.6","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2014","2014","","-2.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2015","2015","","-2.47","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2016","2016","","-2.47","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2017","2017","","-2.4","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","","-2.25","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2019","2019","","-2.25","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","","-1.79","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","","-1.71","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2022","2022","","-1.84","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/cap/d","32","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/cap/d","40","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/cap/d","64","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/cap/d","66","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/cap/d","51","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/cap/d","32","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/cap/d","37","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/cap/d","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/cap/d","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/cap/d","14","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/cap/d","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/cap/d","17","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/cap/d","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/cap/d","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/cap/d","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/cap/d","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/cap/d","20","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/cap/d","49","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/cap/d","64","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","kcal/cap/d","68","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/cap/d","65","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2022","2022","kcal/cap/d","71","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2023","2023","kcal/cap/d","73","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2000","2000","%","35","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2001","2001","%","35","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2002","2002","%","35","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2003","2003","%","35","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2004","2004","%","35","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2005","2005","%","36","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2006","2006","%","36","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2007","2007","%","36","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2008","2008","%","36","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2009","2009","%","38","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2010","2010","%","38","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2011","2011","%","40","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2012","2012","%","40","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2013","2013","%","42","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2014","2014","%","42","X","Figure from external organization",""
